gene_id	halflife	kdecay	constant	mse
ENSMUSG00000000776.13	1.82575823641091	0.379648940772431	0.96081112883397	0.0110763679006752
ENSMUSG00000000782.15	4.96680778282148	0.139555869860176	0.988857093987084	0.0104652011096915
ENSMUSG00000000787.12	4.61388438320967	0.150230721663154	0.947849041347142	0.0192730753131326
ENSMUSG00000000792.2	6.97751723882758	0.0993400885780418	0.931502531497026	0.0182850081306381
ENSMUSG00000000804.14	2.64822160144848	0.261740626305903	0.999204351811629	0.0027650396273559
ENSMUSG00000000811.13	3.92753480647155	0.176484032533033	0.999162844638829	0.00161385081789469
ENSMUSG00000000823.16	3.60211645097566	0.192427754625257	0.988086514615559	0.00231062667358732
ENSMUSG00000000826.16	3.61866728267976	0.191547640723312	1.00304343563398	5.63950711380499e-05
ENSMUSG00000000827.18	5.66960572689157	0.122256681319527	1.00664063638304	0.00243807538893582
ENSMUSG00000000838.17	4.36520571513412	0.158789121474118	0.990827453575603	0.00134055481345009
ENSMUSG00000000861.15	1.00765430393906	0.687881923245243	0.9767681358616	0.0167052717122494
ENSMUSG00000000876.11	8.27791205142479	0.0837345427511085	0.946661067384844	0.0125351973062711
ENSMUSG00000000881.12	1.93501612935314	0.358212611277643	1.01375534265029	0.00193788334732435
ENSMUSG00000000884.17	3.90133861244227	0.177669064241012	1.05346298485558	0.00935017299811565
ENSMUSG00000000901.17	4.92118999690767	0.140849506114476	0.987207657952659	0.00177721415151691
ENSMUSG00000000902.13	8.95105589016643	0.0774374765463628	0.996886049807027	0.00724778465592054
ENSMUSG00000000903.3	3.20972466903914	0.215952223954289	0.946651896506726	0.0187236385978652
ENSMUSG00000000915.15	5.14799329233457	0.134644149904401	0.972092270680011	0.00232262764652579
ENSMUSG00000000916.15	3.5142560589213	0.197238667000465	1.01102351843597	0.00191213018059084
ENSMUSG00000000934.9	4.11935678264389	0.16826587672143	0.985251840749358	0.00355446172290382
ENSMUSG00000000948.16	3.05818538440953	0.226653094378638	0.980514598023197	0.0148636885791613
ENSMUSG00000000957.11	5.07588711405934	0.136556854986007	0.92537773113933	0.0145847964011738
ENSMUSG00000000958.10	2.37989270778419	0.29125144099681	0.99958158643294	0.00148900076386261
ENSMUSG00000000959.7	5.85661372339888	0.118352893548471	1.00011992952622	0.00105753808527111
ENSMUSG00000000976.13	4.4091424806344	0.157206800098738	0.982660954349341	0.00157646939597456
ENSMUSG00000001016.12	8.77882485439541	0.0789567159678437	0.987309333071158	0.00452953693158087
ENSMUSG00000001017.15	5.15291453615409	0.134515559242572	0.971571200165022	0.00484047299004911
ENSMUSG00000001018.15	5.83908649483247	0.118708154293206	1.0242594352928	0.00481826365272728
ENSMUSG00000001025.8	25.8710479362808	0.0267923890159817	0.896491387185396	0.0347381256304387
ENSMUSG00000001034.17	2.39453387760328	0.289470609308616	0.978101732077282	0.002592626059347
ENSMUSG00000001036.17	2.49970117820593	0.277292016583129	0.993481993108086	0.00205812373209838
ENSMUSG00000001039.12	11.3681282526374	0.0609728501610754	0.978654131730693	0.00873785443169072
ENSMUSG00000001052.15	2.18983935499201	0.316528780515261	0.987731491602289	0.000776889135762857
ENSMUSG00000001053.15	1.01857971320576	0.680503618492868	1.00828402452392	0.00250792790288075
ENSMUSG00000001054.9	2.78358552037023	0.24901235312783	1.03609229906298	0.00544312378000172
ENSMUSG00000001056.3	9.39284212146916	0.0737952551098057	0.999061715288086	0.00427576905303943
ENSMUSG00000001062.18	2.9221447415147	0.237204944270027	0.996010080944893	0.00214832253532124
ENSMUSG00000001065.15	2.87060435104681	0.241463850741806	0.955088637194273	0.0153362541126697
ENSMUSG00000001082.12	7.16761288508592	0.0967054431751216	0.944554324197248	0.00762390176371563
ENSMUSG00000001089.14	1.7313830830276	0.400343047910499	0.999334772648112	0.00595483483185048
ENSMUSG00000001098.15	2.18565634479099	0.31713456793512	1.01385409067435	0.0115389269428704
ENSMUSG00000001100.10	5.84816592927943	0.118523856700035	0.994938935689987	0.00191599053643798
ENSMUSG00000001105.15	4.69598406059037	0.147604244736896	0.984376629475639	0.00780198775069135
ENSMUSG00000001120.15	5.17922623215023	0.133832188340646	1.01541968255362	0.0232916376737111
ENSMUSG00000001123.15	17.2479183219545	0.040187294931566	0.990485588521711	0.00043847471684634
ENSMUSG00000001127.12	6.60638160710828	0.104920851047136	1.01316398247927	0.00208591316931075
ENSMUSG00000001128.7	6.81570121729945	0.101698586610665	1.02990258625347	0.00697748285202142
ENSMUSG00000001131.11	7.0419722917899	0.0984308304319902	0.986523380764735	0.00488643967144033
ENSMUSG00000001134.9	8.78271452821413	0.078921747750452	1.03680121588647	0.0245179832188923
ENSMUSG00000001138.13	2.41093414973247	0.287501498386781	0.948378590813031	0.0118107366866381
ENSMUSG00000001143.13	3.56207050024469	0.194591089792392	0.968194636734831	0.0055365576475253
ENSMUSG00000001150.7	5.09071164719043	0.136159191209051	0.982874515038698	0.00143639303081167
ENSMUSG00000001151.10	3.56329517764508	0.194524210317606	0.948011698529854	0.00829985306200212
ENSMUSG00000001156.9	1.43460186509818	0.4831634458474	0.948021798342478	0.0320141226254339
ENSMUSG00000001157.13	5.41900249647269	0.127910474485134	0.940663513650485	0.013362695690713
ENSMUSG00000001158.13	5.205640556378	0.133153100574855	0.985357184954741	0.00677745439950685
ENSMUSG00000001173.15	6.13781380204178	0.112930630174764	0.984169970099793	0.000963584326910314
ENSMUSG00000001175.14	9.87031490716612	0.0702254372914385	1.00317678481454	0.00530955821524241
ENSMUSG00000001211.15	8.58849845262075	0.0807064452981806	0.949468648831683	0.00647438545251107
ENSMUSG00000001227.12	3.23251493321782	0.214429691704455	0.948001119435136	0.0104205012364049
ENSMUSG00000001228.14	5.74493365973674	0.120653643995553	0.975740991497916	0.00232215351564094
ENSMUSG00000001229.9	9.17433550257038	0.075552848526822	0.963043335841368	0.00930372118923484
ENSMUSG00000001240.13	6.57998401892283	0.105341772649687	0.943823463323489	0.0307700998738206
ENSMUSG00000001247.16	2.97495411026339	0.232994242892229	0.97649223541126	0.00213944625305578
ENSMUSG00000001248.15	2.73504456828686	0.253431768022014	0.967151005396257	0.012667704536421
ENSMUSG00000001249.14	9.28206379061662	0.0746759768297066	1.0335727639423	0.0337417042476838
ENSMUSG00000001270.9	12.9708037930848	0.0534390305810877	1.0119203292196	0.00194539413698091
ENSMUSG00000001280.13	2.10252271936758	0.329674050213563	0.979921581135832	0.00560579660239079
ENSMUSG00000001281.10	5.889100439101	0.117700009997751	0.97679094956219	0.00238696043860952
ENSMUSG00000001285.12	4.79642164465305	0.144513396009013	1.08621277968618	0.0217917687770658
ENSMUSG00000001288.15	2.8417194992417	0.243918226533234	0.96126794514307	0.00715583629504713
ENSMUSG00000001289.12	13.4489295593139	0.0515392081951915	0.980725028374066	0.0133464883138938
ENSMUSG00000001300.16	0.944297771960807	0.734034539889515	0.999167265696914	0.0131179065994734
ENSMUSG00000001305.5	3.43535108477372	0.20176894979734	1.0055385160802	0.00434618737188279
ENSMUSG00000001313.12	8.48939216828527	0.0816486229896893	0.950091361848614	0.0172482717049291
ENSMUSG00000001323.17	0.595161257668251	1.16463760305163	0.983136341517578	0.0935767145148163
ENSMUSG00000001348.15	6.58219957074824	0.105306314873882	0.960296968945196	0.00994540813289643
ENSMUSG00000001366.14	3.34724773947981	0.20707973669964	0.983101713542836	0.0119975041262753
ENSMUSG00000001376.17	4.92847213522473	0.140641391802926	0.965632733921155	0.0114217842297765
ENSMUSG00000001380.6	10.5309800260534	0.0658198172292715	0.978677886768716	0.00808502228192387
ENSMUSG00000001383.8	7.56272376078282	0.0916531136776834	0.964241593263911	0.0103206378671952
ENSMUSG00000001403.13	6.09850220045474	0.113658593171986	1.01978285567399	0.00284946577409266
ENSMUSG00000001415.10	4.14096038695915	0.167388024947746	0.918530519766407	0.0424232911802138
ENSMUSG00000001416.13	10.0079213859992	0.0692598546517	1.01350813494246	0.00771543911015421
ENSMUSG00000001418.13	8.60019519198262	0.0805966800853682	0.955667203294216	0.00574578826959825
ENSMUSG00000001419.17	2.95737570956736	0.234379141722695	0.970775448674503	0.00395127395787504
ENSMUSG00000001420.13	2.42999698995776	0.285246106651348	1.00021080297498	0.00867017191630833
ENSMUSG00000001424.14	10.8346405105291	0.0639750972712332	0.984614206973728	0.00296925364529408
ENSMUSG00000001435.15	10.7453290790956	0.0645068359896415	0.968034242306457	0.00554455761848167
ENSMUSG00000001436.15	2.8156701845013	0.246174848309769	0.944311544407128	0.0131992592836638
ENSMUSG00000001440.5	7.99028472486427	0.0867487460619521	0.97182706082358	0.00245421295951134
ENSMUSG00000001441.13	8.27813672856895	0.0837322701095045	0.978029949486332	0.00214716051706297
ENSMUSG00000001445.10	8.18780519748122	0.0846560419846304	0.997029779129121	0.00384955820506288
ENSMUSG00000001467.5	2.64118217203828	0.262438232356015	0.98831768754112	0.00631863855317011
ENSMUSG00000001472.17	9.92946839617947	0.0698070785770007	0.976990826392348	0.00130200973498035
ENSMUSG00000001473.6	6.13933065993844	0.112902728156182	0.994357364288384	0.00217050369271037
ENSMUSG00000001482.15	5.04338191474089	0.137436980240184	0.986202298990188	0.00462293628583377
ENSMUSG00000001493.9	2.6914872037136	0.257533151041391	0.912018006670757	0.0574202307211617
ENSMUSG00000001504.10	1.36169175682968	0.509033837565227	0.986615625039711	0.00793759061092722
ENSMUSG00000001506.10	11.5704674887088	0.0599065838295954	1.06740717901539	0.0199195516508629
ENSMUSG00000001507.16	7.37533594462846	0.0939817773405661	0.926596404605238	0.0117544258370915
ENSMUSG00000001517.14	2.96560474938749	0.233728780176491	0.972086921142987	0.00307358572690336
ENSMUSG00000001518.12	1.31739044805987	0.526151667169551	0.977162102917657	0.0210132721358025
ENSMUSG00000001521.12	3.75095058602638	0.184792405195143	0.987525966640406	0.00132235452465073
ENSMUSG00000001524.14	6.61463205629101	0.104789982974293	1.02105644221562	0.00188346649139321
ENSMUSG00000001525.10	7.89606433463431	0.087783882094224	0.988257247597873	0.00156896784493231
ENSMUSG00000001542.7	2.26065361553649	0.3066136164321	0.986255340211652	0.00606449337825474
ENSMUSG00000001552.14	7.47701806318047	0.0927036921273805	0.954106000455791	0.00574261600057279
ENSMUSG00000001555.10	11.3362058392013	0.0611445478665357	0.981237792771954	0.00763781133691457
ENSMUSG00000001569.10	2.81779911414628	0.245988856011814	1.00886120977767	0.0028616966855196
ENSMUSG00000001576.14	10.9997676926167	0.0630147108493214	1.02383131999265	0.0121461115832113
ENSMUSG00000001583.13	4.68256126997411	0.148027359514674	0.935714395702935	0.0383809703139707
ENSMUSG00000001588.12	8.24714929550149	0.084046881622239	0.993917993302716	0.00272656936383365
ENSMUSG00000001604.14	8.26583392567536	0.0838568965687647	0.996763300621172	0.0122806657647334
ENSMUSG00000001627.12	0.688392125422107	1.00690748043482	1.00149699169241	0.00124474190344937
ENSMUSG00000001630.13	1.92512481128104	0.360053112659591	0.991576831511849	0.0029269936063956
ENSMUSG00000001632.16	1.19970641874286	0.577764001034749	0.995396727297237	0.00201242472682884
ENSMUSG00000001642.18	18.1691619527694	0.0381496506201979	1.00810860090874	0.00465110926048657
ENSMUSG00000001655.6	2.07681646599999	0.33375466340315	0.998909388393677	0.00673581205636785
ENSMUSG00000001663.10	9.04277902237274	0.0766520091716307	1.03871000502422	0.011728971087162
ENSMUSG00000001665.11	4.67733508908147	0.148192756635716	1.00523881215818	0.000499525955137839
ENSMUSG00000001674.11	8.21987237362892	0.0843257837899901	0.990330373016989	0.00587105070290657
ENSMUSG00000001687.15	1.75646704136881	0.394625782456912	1.00866943048597	0.00155912682883085
ENSMUSG00000001700.9	6.2438919485529	0.111012039649499	1.0569013766343	0.0281320347062255
ENSMUSG00000001707.8	2.40279643385779	0.288475199477081	1.00792387943491	0.00601019122821532
ENSMUSG00000001729.14	5.20753457253499	0.133104671875952	0.946167994403248	0.0077159095443245
ENSMUSG00000001750.15	4.49403441693062	0.154237176722238	0.973442871859409	0.0135736353292228
ENSMUSG00000001755.12	6.17450342248246	0.11225958318139	0.972795657520541	0.00801723740050868
ENSMUSG00000001761.7	7.51824942220609	0.0921952893066634	0.998137992551368	0.0031079508514962
ENSMUSG00000001763.14	3.37853859276069	0.205161835962204	0.938219325928179	0.0226976076425435
ENSMUSG00000001767.5	6.05129789989104	0.114545208652251	0.984978122319576	0.00437263781138651
ENSMUSG00000001768.16	1.93823919939444	0.357616944686963	0.980753405521151	0.00218564105949938
ENSMUSG00000001774.8	4.52425152707128	0.153207039089767	0.971110749433422	0.00531534506412397
ENSMUSG00000001783.3	7.89521155303981	0.0877933638514183	0.970568116704411	0.00862471313892587
ENSMUSG00000001785.13	5.3326062904095	0.129982815683683	1.00649297341985	0.00418808786710287
ENSMUSG00000001786.14	3.46886671715102	0.199819490651756	0.963135770446967	0.00453080534219183
ENSMUSG00000001794.13	17.6738160324469	0.0392188749326921	1.02879163231466	0.00192022095304984
ENSMUSG00000001802.16	4.70148940739362	0.147431403220838	0.969584139996863	0.0117391175364247
ENSMUSG00000001819.4	2.80733538035918	0.246905726123561	0.926545168466228	0.0231415154822396
ENSMUSG00000001827.12	5.13673692168919	0.134939201895511	0.937962836230963	0.0175126087505272
ENSMUSG00000001829.17	9.99416489269833	0.0693551875521239	0.965185508113917	0.00293961823231701
ENSMUSG00000001833.17	8.0974067547019	0.0856011315175019	0.991568949753455	0.003273796251214
ENSMUSG00000001844.10	10.301941521748	0.0672831600816869	0.920714991814651	0.0147820489683616
ENSMUSG00000001847.14	8.25337335908235	0.0839834998857985	0.999310734583368	0.00286024085672784
ENSMUSG00000001855.15	5.72103442901212	0.121157666355739	0.945621742564178	0.0121859582779684
ENSMUSG00000001864.13	8.56432192726077	0.080934274359026	1.02822789778418	0.00218177701036541
ENSMUSG00000001870.16	8.99134663931963	0.07709047469361	0.957602472609528	0.03736129285844
ENSMUSG00000001891.16	9.31760432743176	0.0743911370564712	0.987335774625807	0.00818940361595062
ENSMUSG00000001901.15	5.09330073227675	0.136089977206216	0.97086448870902	0.00468309349165738
ENSMUSG00000001909.16	5.24841904656054	0.132067804497087	1.01167861310485	0.00159958996139571
ENSMUSG00000001910.4	4.96328809829282	0.13965483502728	0.994706488351084	0.00257512572647671
ENSMUSG00000001918.17	4.75411927075803	0.145799282913116	0.940162557090058	0.00971827989925245
ENSMUSG00000001924.15	13.9241450262927	0.0497802327720005	1.00649858051862	0.000821031826491594
ENSMUSG00000001930.17	5.27632911011834	0.131369208799108	0.901270384464027	0.0263745478640324
ENSMUSG00000001942.8	6.04954617455164	0.114578376717873	0.938217145894481	0.0119726941852103
ENSMUSG00000001943.8	3.22609612144567	0.214856332380244	0.992968841277254	0.0167260492867877
ENSMUSG00000001946.14	2.60509699659604	0.266073463470131	0.893882703684407	0.0488412115005972
ENSMUSG00000001962.8	8.25247519727714	0.083992640267328	0.96412407131384	0.00434108568034533
ENSMUSG00000001964.14	11.3048891055586	0.0613139301135757	1.00045513851627	0.00218416844729098
ENSMUSG00000001983.7	3.87693648950583	0.178787344707908	1.00784179232919	0.00776021450904853
ENSMUSG00000001985.9	2.4506220094746	0.282845407361926	0.976788525804643	0.00438448530403894
ENSMUSG00000001995.9	2.23879082157668	0.309607835568932	1.00060765695	0.000911032158494935
ENSMUSG00000001998.15	2.42487971028285	0.285848068100291	0.985149334062486	0.00586160547916814
ENSMUSG00000001999.15	6.03370355334756	0.114879223752281	0.929546903374435	0.0145032543714118
ENSMUSG00000002006.12	5.90960256119863	0.117291674589256	0.991076317431214	0.00157424961524387
ENSMUSG00000002010.17	10.7887837387244	0.0642470177682792	1.00137221756	0.0014295761733906
ENSMUSG00000002012.13	5.78694030410083	0.119777834941334	1.00489157720929	0.00182697482835364
ENSMUSG00000002014.12	6.52507529807383	0.106228227092576	0.97574775674478	0.0121912660876171
ENSMUSG00000002015.5	8.99462731716699	0.0770623569068856	0.976615498937264	0.0106000942365111
ENSMUSG00000002017.10	3.35796433519972	0.206418863146955	1.00105818112607	0.00538543658752945
ENSMUSG00000002028.13	2.27018300473154	0.305326565794599	0.938669344385968	0.0187739140902633
ENSMUSG00000002031.12	4.81831423587108	0.143856781983966	1.02324127327833	0.00473291814598785
ENSMUSG00000002043.17	16.0450115884397	0.0432001670263268	0.98094861305782	0.00147055683287485
ENSMUSG00000002052.6	6.60795325605405	0.104895896460057	0.956992654539396	0.00499804166162428
ENSMUSG00000002055.9	5.36283935498767	0.129250036161402	0.993323521871104	0.00637086088150276
ENSMUSG00000002058.13	7.01954488100498	0.0987453164428956	0.976377035254141	0.00219736754212503
ENSMUSG00000002059.18	5.38933362232988	0.128614635710804	0.983042262439918	0.00254300065974473
ENSMUSG00000002064.10	3.86013992090668	0.179565299383536	1.03639047855382	0.0262511344093048
ENSMUSG00000002068.16	4.5842354813103	0.151202350617867	0.988838472774995	0.00177924542313724
ENSMUSG00000002076.11	11.9994066368649	0.0577651213544541	0.966140262353843	0.00504264927343046
ENSMUSG00000002083.13	1.40616496453457	0.492934469313401	1.00793695870735	0.00339271534834574
ENSMUSG00000002102.15	9.01028855675724	0.0769284109153332	0.978075073198395	0.00660996903633415
ENSMUSG00000002103.15	2.77983670825879	0.24934816440859	0.95656080382435	0.018396656789587
ENSMUSG00000002105.15	4.67006917351858	0.148423321969278	1.02768025705771	0.00361739509148415
ENSMUSG00000002107.18	7.7937616064729	0.0889361537545965	0.926124125368972	0.0433378488577223
ENSMUSG00000002109.14	4.00609489153564	0.173023155798051	0.994227216608368	0.010216782064788
ENSMUSG00000002129.11	6.52509312069289	0.106227936941127	0.978107477931205	0.0134706847993157
ENSMUSG00000002147.18	3.97085073606055	0.174558860715981	1.00461626397152	0.0012979142779422
ENSMUSG00000002190.13	9.16570515548866	0.075623988422197	0.99658011283418	0.00222152338969145
ENSMUSG00000002204.9	8.133056652968	0.0852259132250105	0.987150422012946	0.000617066715721097
ENSMUSG00000002205.16	5.87753495334273	0.117931613518645	1.01086886067939	0.0117857590934292
ENSMUSG00000002210.11	3.81793672308367	0.181550201282567	0.874004057551136	0.0613367912748333
ENSMUSG00000002221.11	3.75390019181914	0.184647205610452	0.991194977152875	0.00102151302545691
ENSMUSG00000002222.14	3.74962569942409	0.184857699440882	0.993109795224969	0.000488923947389913
ENSMUSG00000002227.15	17.9886618780481	0.0385324481197684	0.988231450390801	0.0235018657333338
ENSMUSG00000002228.7	8.09263327624824	0.0856516237544486	0.988162634681622	0.0012114654290302
ENSMUSG00000002233.13	6.69684307092199	0.103503572238332	0.996975960886992	0.00175411152215268
ENSMUSG00000002249.21	2.59637340820409	0.266967447120557	0.986781902585649	0.00256571595704434
ENSMUSG00000002250.16	2.12859589095176	0.325635872692594	0.978327900337415	0.00245573313438927
ENSMUSG00000002257.8	2.9009316021824	0.238939511720471	0.984520265059118	0.00198346768970108
ENSMUSG00000002265.16	4.06173618895911	0.170652929760457	0.978991442846896	0.0028317484091977
ENSMUSG00000002266.17	2.95365322093088	0.234674529713915	0.950133224599165	0.0115260375269332
ENSMUSG00000002279.19	3.3460007758801	0.207156909692475	0.934387936056909	0.0137784672479148
ENSMUSG00000002280.10	3.34380587165289	0.207292889349857	1.00127364025069	0.00177127223990009
ENSMUSG00000002289.16	1.47109549548011	0.471177556242689	1.01134390377649	0.00415101931633725
ENSMUSG00000002297.16	1.8345328187369	0.377833077435587	1.02904556094355	0.00718271871803866
ENSMUSG00000002307.16	2.11133263314379	0.328298426159332	1.00428768031271	0.00132085544863369
ENSMUSG00000002308.16	4.13194469700091	0.167753256974386	0.981944813989845	0.00685409539268798
ENSMUSG00000002319.16	11.2124025460842	0.0618196838466187	0.957245727441856	0.0142207042061503
ENSMUSG00000002320.15	4.7820957335517	0.144946320437868	0.947165900660167	0.00717907182366032
ENSMUSG00000002324.8	5.82176921246504	0.119061260462857	1.0007659730405	0.0139151156646187
ENSMUSG00000002325.15	1.93941002082288	0.357401051411422	0.958458733675729	0.0233982056507196
